control_step,rollout_iteration_zero_based,active_envs,reward_mean_active,reward_min_active,reward_max_active,dense_mean_active,dense_abs_mean_active,terminal_sum_active,terminal_nonzero_events
1192,24,12,0.009548899717628956,-0.02484222501516342,0.08244638890028,0.009548899717628956,0.03945763781666756,0.0,0
1193,24,12,0.009829209186136723,-0.02479587495326996,0.08240894228219986,0.009829209186136723,0.03945431485772133,0.0,0
1194,24,12,0.009406388737261295,-0.02486301399767399,0.08073483407497406,0.009406388737261295,0.03948881849646568,0.0,0
1195,24,12,0.010685306042432785,-0.02487827278673649,0.08376678079366684,0.010685306042432785,0.04000275954604149,0.0,0
1196,24,12,0.010319560766220093,-0.02494102343916893,0.08368860930204391,0.010319560766220093,0.04055721312761307,0.0,0
1197,24,12,0.01120374258607626,-0.02497611939907074,0.08539383113384247,0.01120374258607626,0.04084068164229393,0.0,0
1198,24,12,0.011472493410110474,-0.025103148072957993,0.08567462116479874,0.011472493410110474,0.04079818353056908,0.0,0
1199,24,12,0.011458118446171284,-0.025201760232448578,0.0866948589682579,0.011458118446171284,0.04144769161939621,0.0,0
1200,24,12,0.012246109545230865,-0.025158653035759926,0.0886693075299263,0.012246109545230865,0.0417570024728775,0.0,0
1201,25,12,0.012309547513723373,-0.025130614638328552,0.08889871090650558,0.012309547513723373,0.04197588562965393,0.0,0
1202,25,12,0.012963538058102131,-0.025265656411647797,0.09001874923706055,0.012963538058102131,0.042627815157175064,0.0,0
1203,25,12,0.013669691048562527,-0.025488242506980896,0.09066111594438553,0.013669691048562527,0.040394123643636703,0.0,0
1204,25,12,0.014175082556903362,-0.025355301797389984,0.09088606387376785,0.014175082556903362,0.04064835235476494,0.0,0
1205,25,12,0.012981918640434742,-0.025518380105495453,0.09234368056058884,0.012981918640434742,0.041511014103889465,0.0,0
1206,25,12,0.013776150532066822,-0.025579985231161118,0.0917905643582344,0.013776150532066822,0.0406181663274765,0.0,0
1207,25,12,0.015631893649697304,-0.025608979165554047,0.09235034137964249,0.015631893649697304,0.0403391495347023,0.0,0
1208,25,12,0.014921463094651699,-0.02574077621102333,0.09267568588256836,0.014921463094651699,0.041090335696935654,0.0,0
1209,25,12,0.014543336816132069,-0.025759277865290642,0.09317154437303543,0.014543336816132069,0.037758808583021164,0.0,0
1210,25,12,0.013723306357860565,-0.02582603506743908,0.09377073496580124,0.013723306357860565,0.03926630690693855,0.0,0
1211,25,12,0.013902557082474232,-0.025758324190974236,0.09266217797994614,0.013902557082474232,0.03880709782242775,0.0,0
1212,25,12,0.011687268503010273,-0.025994453579187393,0.09339196979999542,0.011687268503010273,0.03551062196493149,0.0,0
1213,25,12,0.011411563493311405,-0.0258275605738163,0.09273272752761841,0.011411563493311405,0.03567299619317055,0.0,0
1214,25,12,0.009533703327178955,-0.026222381740808487,0.0921124741435051,0.009533703327178955,0.0328180156648159,0.0,0
1215,25,12,0.009786282666027546,-0.02626110054552555,0.09451194107532501,0.009786282666027546,0.033770304173231125,0.0,0
1216,25,12,0.009550638496875763,-0.026241455227136612,0.09151254594326019,0.009550638496875763,0.032974451780319214,0.0,0
1217,25,12,0.008672407828271389,-0.02618023008108139,0.09274356067180634,0.008672407828271389,0.031826142221689224,0.0,0
1218,25,12,0.007744694594293833,-0.026405487209558487,0.0876951515674591,0.007744694594293833,0.031096704304218292,0.0,0
1219,25,12,-0.05331212654709816,-0.40724465250968933,0.09133452922105789,-0.05331212654709816,0.0929374098777771,0.0,0
1220,25,12,-0.022660547867417336,-0.2187955528497696,0.09125819802284241,-0.022660547867417336,0.06235145404934883,0.0,0
1221,25,12,0.010629401542246342,-0.022642098367214203,0.08802510052919388,0.010629401542246342,0.028450466692447662,0.0,0
1222,25,12,0.008321897126734257,-0.030595919117331505,0.08866984397172928,0.008321897126734257,0.031484633684158325,0.0,0
1223,25,12,0.010252406820654869,-0.02298332192003727,0.08431422710418701,0.010252406820654869,0.028130294755101204,0.0,0
1224,25,12,0.01105224434286356,-0.02269779145717621,0.08665116876363754,0.01105224434286356,0.029355011880397797,0.0,0
1225,25,12,0.010957151651382446,-0.02286144345998764,0.08641858398914337,0.010957151651382446,0.02985485829412937,0.0,0
1226,25,12,0.010673868469893932,-0.02269664779305458,0.08294612169265747,0.010673868469893932,0.029580742120742798,0.0,0
1227,25,12,0.010698924772441387,-0.02289024367928505,0.08315635472536087,0.010698924772441387,0.030217355117201805,0.0,0
1228,25,12,0.010544952005147934,-0.022584686055779457,0.08137402683496475,0.010544952005147934,0.03030250035226345,0.0,0
1229,25,12,0.010314061306416988,-0.022686347365379333,0.0795421302318573,0.010314061306416988,0.03078702837228775,0.0,0
1230,25,12,0.009939008392393589,-0.023228224366903305,0.07870309799909592,0.009939008392393589,0.030787715688347816,0.0,0
1231,25,12,0.009504120796918869,-0.024850808084011078,0.07648247480392456,0.009504120796918869,0.031026795506477356,0.0,0
1232,25,12,0.009468835778534412,-0.026746520772576332,0.07748879492282867,0.009468835778534412,0.031530242413282394,0.0,0
1233,25,12,0.00902467966079712,-0.029018744826316833,0.07857558131217957,0.00902467966079712,0.031815994530916214,0.0,0
1234,25,12,0.008886880241334438,-0.03125358372926712,0.07931900024414062,0.008886880241334438,0.03243748098611832,0.0,0
1235,25,12,0.00854159239679575,-0.03408008813858032,0.07988377660512924,0.00854159239679575,0.03302691876888275,0.0,0
1236,25,12,0.008135036565363407,-0.036650046706199646,0.08011322468519211,0.008135036565363407,0.03345425799489021,0.0,0
1237,25,12,0.007729118224233389,-0.040727004408836365,0.08106045424938202,0.007729118224233389,0.034273047000169754,0.0,0
1238,25,12,-0.030853336676955223,-0.3453429341316223,0.08242557942867279,-0.030853336676955223,0.07315954566001892,0.0,0
1239,25,12,-0.0215106550604105,-0.2514628767967224,0.08307323604822159,-0.0215106550604105,0.06399465352296829,0.0,0
1240,25,12,-0.06251969188451767,-0.8039606809616089,0.08445317298173904,-0.06251969188451767,0.10332319885492325,0.0,0
1241,25,12,0.006518675480037928,-0.05687643587589264,0.08481251448392868,0.006518675480037928,0.03408707678318024,0.0,0
1242,25,12,0.006896871607750654,-0.031308941543102264,0.08535346388816833,0.006896871607750654,0.03394060209393501,0.0,0
1243,25,12,-0.0561925508081913,-0.8032732605934143,0.08635056763887405,-0.0561925508081913,0.09939724206924438,0.0,0
1244,25,12,0.004901463631540537,-0.05739712715148926,0.08634333312511444,0.004901463631540537,0.0365988053381443,0.0,0
1245,25,12,0.007348571438342333,-0.02780797891318798,0.08785729110240936,0.007348571438342333,0.033807363361120224,0.0,0
1246,25,12,0.013323531486093998,-0.02669559419155121,0.08864961564540863,0.013323531486093998,0.03514499217271805,0.0,0
1247,25,12,0.011416986584663391,-0.02634178102016449,0.08960483223199844,0.011416986584663391,0.03312353417277336,0.0,0
1248,25,12,0.012933798134326935,-0.025931701064109802,0.08997943252325058,0.012933798134326935,0.03448152169585228,0.0,0
1249,26,12,0.014717658050358295,-0.025377236306667328,0.09037239849567413,0.014717658050358295,0.0360851064324379,0.0,0
1250,26,12,-0.12065651267766953,-0.7907612323760986,0.09112768620252609,-0.12065651267766953,0.15454460680484772,0.0,0
1251,26,12,0.005730770528316498,-0.025051459670066833,0.09171722829341888,0.005730770528316498,0.029575875028967857,0.0,0
1252,26,12,0.010213764384388924,-0.024667702615261078,0.09287790954113007,0.010213764384388924,0.03128703311085701,0.0,0
1253,26,12,0.016869476065039635,-0.024824295192956924,0.0931929349899292,0.016869476065039635,0.03796093165874481,0.0,0
1254,26,12,0.01924479566514492,-0.024723585695028305,0.09340224415063858,0.01924479566514492,0.040280528366565704,0.0,0
1255,26,12,0.018851375207304955,-0.024519499391317368,0.09392297267913818,0.018851375207304955,0.03981691226363182,0.0,0
1256,26,12,0.020618921145796776,-0.024189528077840805,0.09442136436700821,0.020618921145796776,0.04148861765861511,0.0,0
1257,26,12,0.02077065408229828,-0.024575386196374893,0.09544739127159119,0.02077065408229828,0.041606876999139786,0.0,0
1258,26,12,0.020964914932847023,-0.024381980299949646,0.09586085379123688,0.020964914932847023,0.0419025719165802,0.0,0
1259,26,12,0.021073630079627037,-0.02433391660451889,0.09685318171977997,0.021073630079627037,0.04188302159309387,0.0,0
1260,26,12,0.021037420257925987,-0.024230919778347015,0.09675750881433487,0.021037420257925987,0.04182570055127144,0.0,0
1261,26,12,0.02132459171116352,-0.024264678359031677,0.09687545895576477,0.02132459171116352,0.042057812213897705,0.0,0
1262,26,12,0.021168401464819908,-0.024301299825310707,0.09697785973548889,0.021168401464819908,0.04193500056862831,0.0,0
1263,26,12,0.020432310178875923,-0.02429843880236149,0.09845714271068573,0.020432310178875923,0.04116235673427582,0.0,0
1264,26,12,0.021635711193084717,-0.023945961147546768,0.0984722226858139,0.021635711193084717,0.04221319779753685,0.0,0
1265,26,12,0.021014248952269554,-0.024039611220359802,0.0995493233203888,0.021014248952269554,0.04161452874541283,0.0,0
1266,26,12,0.021301979199051857,-0.023849640041589737,0.099561907351017,0.021301979199051857,0.04187231883406639,0.0,0
1267,26,12,0.021251581609249115,-0.02407928556203842,0.09923364967107773,0.021251581609249115,0.04182286933064461,0.0,0
1268,26,12,0.02116977609694004,-0.024107132107019424,0.1002003625035286,0.02116977609694004,0.041672658175230026,0.0,0
1269,26,12,0.021808704361319542,-0.023685798048973083,0.1004258245229721,0.021808704361319542,0.04229390621185303,0.0,0
1270,26,12,0.021444937214255333,-0.023986205458641052,0.10060705244541168,0.021444937214255333,0.04217388853430748,0.0,0
1271,26,12,0.02137194387614727,-0.02385154739022255,0.10185089707374573,0.02137194387614727,0.04267136752605438,0.0,0
1272,26,12,0.02130943350493908,-0.02376438118517399,0.10154111683368683,0.02130943350493908,0.043028756976127625,0.0,0
1273,26,12,0.021490901708602905,-0.02379699796438217,0.10147653520107269,0.021490901708602905,0.043827157467603683,0.0,0
1274,26,12,0.020724115893244743,-0.025523338466882706,0.10206037759780884,0.020724115893244743,0.04468163475394249,0.0,0
1275,26,12,0.021657364442944527,-0.02374301850795746,0.10178267955780029,0.021657364442944527,0.044081080704927444,0.0,0
1276,26,12,0.021792909130454063,-0.023539314046502113,0.10251766443252563,0.021792909130454063,0.04421517625451088,0.0,0
1277,26,12,0.021017417311668396,-0.023533783853054047,0.10324153304100037,0.021017417311668396,0.044988904148340225,0.0,0
1278,26,12,0.021778060123324394,-0.023907432332634926,0.10297445207834244,0.021778060123324394,0.04437354579567909,0.0,0
1279,26,12,0.022120939567685127,-0.023357924073934555,0.10298528522253036,0.022120939567685127,0.045025989413261414,0.0,0
1280,26,12,0.02213188260793686,-0.02343212068080902,0.10317041724920273,0.02213188260793686,0.045124735683202744,0.0,0
1281,26,12,0.022346118465065956,-0.023410949856042862,0.10344280302524567,0.022346118465065956,0.045200053602457047,0.0,0
1282,26,12,0.022435249760746956,-0.023368606343865395,0.1033269613981247,0.022435249760746956,0.045522961765527725,0.0,0
1283,26,12,0.0225429218262434,-0.02345481887459755,0.10397996008396149,0.0225429218262434,0.04574355110526085,0.0,0
1284,26,12,0.022310445085167885,-0.02321525663137436,0.10057492554187775,0.022310445085167885,0.045470792800188065,0.0,0
1285,26,12,0.022529063746333122,-0.02334342896938324,0.10079366713762283,0.022529063746333122,0.04587966576218605,0.0,0
1286,26,12,0.02240922302007675,-0.023229369893670082,0.10047120600938797,0.02240922302007675,0.045798297971487045,0.0,0
1287,26,12,0.02251390367746353,-0.023302994668483734,0.10104494541883469,0.02251390367746353,0.04614931344985962,0.0,0
1288,26,12,0.02250930480659008,-0.023081550374627113,0.1008056104183197,0.02250930480659008,0.046143949031829834,0.0,0
1289,26,12,0.022411467507481575,-0.02308860793709755,0.10125859826803207,0.022411467507481575,0.04619422182440758,0.0,0
1290,26,12,0.02229129523038864,-0.023423919454216957,0.10137560963630676,0.02229129523038864,0.04643087461590767,0.0,0
1291,26,12,0.022155866026878357,-0.024781379848718643,0.1000242605805397,0.022155866026878357,0.04633788764476776,0.0,0
1292,26,12,0.0223919078707695,-0.025092659518122673,0.0977913960814476,0.0223919078707695,0.04663296043872833,0.0,0
1293,26,12,0.022668125107884407,-0.0235068891197443,0.09849894046783447,0.022668125107884407,0.04658616706728935,0.0,0
1294,26,12,0.006130149122327566,-0.2205629050731659,0.09677470475435257,0.006130149122327566,0.06276199221611023,0.0,0
1295,26,12,0.010564579628407955,-0.16747097671031952,0.0956660658121109,0.010564579628407955,0.058256786316633224,0.0,0
1296,26,12,0.02190847136080265,-0.02971481718122959,0.09618972986936569,0.02190847136080265,0.04682289436459541,0.0,0
1297,27,12,0.022815311327576637,-0.022829972207546234,0.09570503979921341,0.022815311327576637,0.04598497226834297,0.0,0
1298,27,12,0.023892739787697792,-0.022907599806785583,0.09488580375909805,0.023892739787697792,0.04549581930041313,0.0,0
1299,27,12,0.02352810651063919,-0.0226537324488163,0.0953926295042038,0.02352810651063919,0.04581260308623314,0.0,0
1300,27,12,0.023407362401485443,-0.02323528379201889,0.09476257860660553,0.023407362401485443,0.045620743185281754,0.0,0
1301,27,12,0.02337030880153179,-0.022547874599695206,0.09483318775892258,0.02337030880153179,0.04580529406666756,0.0,0
1302,27,12,0.02326476015150547,-0.022828444838523865,0.0955914780497551,0.02326476015150547,0.046100158244371414,0.0,0
1303,27,12,0.021635480225086212,-0.0382150262594223,0.09464910626411438,0.021635480225086212,0.047482963651418686,0.0,0
1304,27,12,0.022349724546074867,-0.032253045588731766,0.09461992979049683,0.022349724546074867,0.04739116504788399,0.0,0
1305,27,12,0.023927485570311546,-0.022610053420066833,0.09385643899440765,0.023927485570311546,0.04561999440193176,0.0,0
1306,27,12,0.021781109273433685,-0.033988915383815765,0.09137260913848877,0.021781109273433685,0.04715925082564354,0.0,0
1307,27,12,0.022863002493977547,-0.025950400158762932,0.09057459980249405,0.022863002493977547,0.04647282138466835,0.0,0
1308,27,12,0.02390381693840027,-0.022327575832605362,0.09096012264490128,0.02390381693840027,0.04534880816936493,0.0,0
1309,27,12,0.02304997108876705,-0.022532233968377113,0.09062795341014862,0.02304997108876705,0.04581783339381218,0.0,0
1310,27,12,0.023529650643467903,-0.022422369569540024,0.0897589772939682,0.023529650643467903,0.04514463618397713,0.0,0
1311,27,12,0.023478582501411438,-0.02234874665737152,0.08946900814771652,0.023478582501411438,0.045486703515052795,0.0,0
1312,27,12,0.0232944805175066,-0.02245841920375824,0.08910495787858963,0.0232944805175066,0.045526742935180664,0.0,0
1313,27,12,0.023304814472794533,-0.022366676479578018,0.08914940059185028,0.023304814472794533,0.04563085734844208,0.0,0
1314,27,12,0.02317703701555729,-0.022430572658777237,0.08892259001731873,0.02317703701555729,0.04571467265486717,0.0,0
1315,27,12,0.023097770288586617,-0.022160682827234268,0.08882613480091095,0.023097770288586617,0.04603642225265503,0.0,0
1316,27,12,0.0230255126953125,-0.022326048463582993,0.08971527218818665,0.0230255126953125,0.04614990949630737,0.0,0
1317,27,12,0.023319965228438377,-0.022248420864343643,0.08948718011379242,0.023319965228438377,0.04670598730444908,0.0,0
1318,27,12,0.023128030821681023,-0.023019753396511078,0.08983033150434494,0.023128030821681023,0.04708743095397949,0.0,0
1319,27,12,0.023125648498535156,-0.023792993277311325,0.09011282026767731,0.023125648498535156,0.04699289798736572,0.0,0
1320,27,12,0.02292359061539173,-0.0247275922447443,0.0908961147069931,0.02292359061539173,0.04733442887663841,0.0,0
1321,27,12,0.02275691367685795,-0.02544742450118065,0.0909748449921608,0.02275691367685795,0.04749226197600365,0.0,0
1322,27,12,0.020137274637818336,-0.0571780800819397,0.09206236153841019,0.020137274637818336,0.050293296575546265,0.0,0
1323,27,12,0.011545252054929733,-0.1637955904006958,0.092258520424366,0.011545252054929733,0.0595862902700901,0.0,0
1324,27,12,0.019291505217552185,-0.07081355154514313,0.09207785874605179,0.019291505217552185,0.05187775567173958,0.0,0
1325,27,12,0.023168258368968964,-0.026471197605133057,0.09234333038330078,0.023168258368968964,0.04795292392373085,0.0,0
1326,27,12,0.010149359703063965,-0.189243346452713,0.09272465854883194,0.010149359703063965,0.06106732413172722,0.0,0
1327,27,12,0.015412796288728714,-0.13005651533603668,0.09342585504055023,0.015412796288728714,0.0556316077709198,0.0,0
1328,27,12,0.024717122316360474,-0.02198883146047592,0.09387783706188202,0.024717122316360474,0.04597188159823418,0.0,0
1329,27,12,0.025393491610884666,-0.021713219583034515,0.09450771659612656,0.025393491610884666,0.046259790658950806,0.0,0
1330,27,12,0.025138894096016884,-0.02197929471731186,0.09393567591905594,0.025138894096016884,0.046252235770225525,0.0,0
1331,27,12,0.02456020750105381,-0.02147899568080902,0.09432682394981384,0.02456020750105381,0.046460941433906555,0.0,0
