shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct,surface_seed_base
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,4,400,67.77609205783334,0.04444239180846072,0.15187321028515427,76.75,96.0,100.0,97.25,76.75,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,0,400,77.72320443461062,0.023269297465838504,0.0792001661371091,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,1,400,77.86408632621342,0.029509194903832966,0.10003897820175017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,2,400,77.99999998511555,0.032497940373556536,0.10944089036544392,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,3,400,77.99999998511555,0.029529672387962017,0.09934497010044474,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,4,400,77.99999998511555,0.023688620864989563,0.07918499787770342,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,0,400,77.71456451265733,0.02219661472458333,0.07476174016934495,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,1,400,77.8748132074238,0.026255093775721165,0.08964967476658116,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,2,400,77.99999998239231,0.030230163422630095,0.101953517218696,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,3,400,74.30735368750784,0.030983350140516692,0.10416910043394971,93.0,100.0,100.0,99.0,93.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,4,400,77.99999998239231,0.026843206582086037,0.09010821192327509,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,0,400,77.72712140744217,0.02106171777610725,0.07102580968300107,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,1,400,77.87958459964707,0.02474333064006134,0.08269030609772067,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,2,400,77.08625817599992,0.030354103554170644,0.10274375123486902,96.5,100.0,100.0,100.0,96.5,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,3,400,70.15441078444813,0.028739058069199564,0.09689534054468198,66.0,100.0,100.0,99.5,66.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,4,400,77.9999999877079,0.029961089481501602,0.10131349815876088,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,0,400,77.81013493562466,0.02100180314487914,0.07081773374296084,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,1,400,77.88968733389896,0.028079046044828103,0.09396363330614285,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,2,400,77.1094692191663,0.02723593318317331,0.09180390910603542,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,3,400,77.02015545468782,0.027398644795527668,0.09254059799056569,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,4,400,77.99999998743857,0.027784513538051704,0.09360203432021413,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,0,0,400,77.64977383625418,0.021877884479688345,0.07355978602301513,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,0,1,400,77.44196294675993,0.020083938266315316,0.0678243022671296,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,0,2,400,77.46409121122556,0.018061806421435036,0.061440847065652705,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,0,3,400,72.89431167893224,0.018483910625241406,0.062214896887606536,81.25,100.0,100.0,99.5,81.25,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,0,4,400,73.1415052855025,0.020872616222665907,0.07105155113026704,83.0,100.0,100.0,99.25,83.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,1,0,400,77.41210037406455,0.016980006986374443,0.058051923108384855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,1,1,400,77.37476444699007,0.01814530592092443,0.061799104009889666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,1,2,400,77.37451405997996,0.01837285845696883,0.06226822760720502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,1,3,400,77.42852817428262,0.017819704129440183,0.06011909606393839,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,1,4,400,77.57326347648603,0.014392306678182285,0.048191721559956185,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,2,0,400,77.4483057006974,0.015817555085626368,0.05342661606542811,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,2,1,400,77.37572133976775,0.014403937264340758,0.049442435678795214,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,2,2,400,77.3575811698902,0.016096206923318233,0.05446540514700762,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,2,3,400,75.53518507014601,0.01838669790230477,0.062019989001457804,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,2,4,400,77.59441208992072,0.018061815051415183,0.06092039502773794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,3,0,400,77.49133505094741,0.015439513212719504,0.05208076187776813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,3,1,400,77.39624878448603,0.01418018757410771,0.04766323759417843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,3,2,400,76.98414531676357,0.01686686627575459,0.05749336734696813,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,3,3,400,73.72373002510776,0.016311624716613717,0.05529757775659373,76.75,100.0,100.0,100.0,76.75,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,3,4,400,77.49959194552848,0.020067484459086925,0.06824463528685826,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,4,0,400,77.62099390467273,0.016538824158061783,0.05577634846061958,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,4,1,400,77.4808111351843,0.018225309250883618,0.06105506830660639,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,4,2,400,77.18590272968002,0.016959695216967365,0.05735963485221352,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,4,3,400,77.14179447177878,0.018165892876603928,0.06154466538362817,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
control,cylinder,same_xx,factory_prepolish,1,43000,4,4,400,77.5920786584109,0.020574504258120796,0.06955799014047782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,0,0,400,65.20730577587398,0.08625208384745837,0.28781585587497394,58.75,82.5,100.0,100.0,58.75,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,0,1,400,72.414368353143,0.03669240483627183,0.12442913977190524,75.25,99.75,100.0,100.0,75.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,0,2,400,76.15615135586842,0.015283485701512873,0.05016875784684061,91.25,100.0,100.0,100.0,91.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,0,3,400,63.80615671629616,0.11431253099444558,0.38586451454163073,59.0,73.0,100.0,100.0,59.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,0,4,400,60.03738782522929,0.14405476701299536,0.4837494801402752,47.0,65.25,100.0,100.0,47.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,1,0,400,77.35653851682174,0.011256785402305848,0.03806683014702497,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,1,1,400,70.59743635794446,0.04077559750152554,0.13526004559352692,66.75,100.0,100.0,100.0,66.75,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,1,2,400,77.27257445158709,0.010175942515537906,0.03385424948903207,98.5,100.0,100.0,100.0,98.5,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,1,3,400,76.19412548683435,0.01769502891095871,0.059937664949588125,93.25,98.75,100.0,100.0,93.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,1,4,400,64.76749092983003,0.09078313767201644,0.29992445790632827,52.25,83.5,100.0,100.0,52.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,2,0,400,77.39058284671391,0.010279108295501205,0.03514588875414967,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,2,1,400,76.1243929438493,0.012712938685454079,0.043930297680919675,93.0,100.0,100.0,100.0,93.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,2,2,400,77.48517326473595,0.008899237202726456,0.030004329486965898,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,2,3,400,77.63382089317201,0.009610605079659083,0.032515929859896625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,2,4,400,76.39985704461716,0.017574796340501787,0.06038082153329901,94.0,99.25,100.0,100.0,94.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,3,0,400,73.01486653885829,0.03242795938655684,0.11007716908636211,75.25,97.0,100.0,100.0,75.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,3,1,400,75.14652285728488,0.021132032729880006,0.07038825903773742,90.25,98.75,100.0,100.0,90.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,3,2,400,75.59010194476346,0.019301038065823287,0.067390765037777,91.25,97.75,100.0,100.0,91.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,3,3,400,66.1745425677385,0.08768756957515601,0.2887006093555168,62.5,75.25,100.0,100.0,62.5,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,3,4,400,67.49620059971598,0.08367398001409321,0.27423066078265745,68.75,77.0,100.0,100.0,68.75,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,4,0,400,70.23018861326577,0.047903469206609726,0.15760784306057474,47.25,100.0,100.0,100.0,47.25,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,4,1,400,71.21895483646139,0.04145476466987073,0.13854626392020286,72.75,94.75,100.0,100.0,72.75,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,4,2,400,77.48677836647467,0.0122641019696282,0.04128648429230917,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,4,3,400,67.28412693937906,0.08499581778413745,0.28761892222620006,66.0,79.0,100.0,100.0,66.0,100.0,100.0,43000
control,cylinder,same_xx,legacy_stress,0,43000,4,4,400,61.833980512707036,0.11987920880516341,0.39931159179703085,50.0,68.75,100.0,100.0,50.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,0,0,400,77.67445351299662,0.022331060784018843,0.07507589495199202,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,0,1,400,77.4801912298744,0.020861392910813084,0.07042786857280603,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,0,2,400,77.51031798679597,0.018945532685035495,0.06441934713301295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,0,3,400,72.37141873093049,0.01972461960377765,0.0663384211183324,81.25,100.0,100.0,99.5,81.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,0,4,400,72.96807477159851,0.021999492049277453,0.07486204806397727,83.0,100.0,100.0,99.25,83.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,1,0,400,77.44614658822461,0.017663461196498868,0.060371722804308144,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,1,1,400,77.41628835646361,0.018997624350406035,0.06468280162066305,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,1,2,400,77.42238155534646,0.01946156577126809,0.06593577821887074,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,1,3,400,77.47252431237048,0.018732023918337993,0.06319437093069669,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,1,4,400,77.59565195830096,0.014726033159414325,0.049313801447303775,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,2,0,400,77.4804906420073,0.01654111003970027,0.055855265544698475,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,2,1,400,77.41569242666692,0.015242685972620582,0.05229353146938699,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,2,2,400,77.39891399579118,0.017008872158942676,0.057534242868370014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,2,3,400,75.24608519423438,0.019051034919547613,0.06424969220083304,93.25,100.0,100.0,99.75,93.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,2,4,400,77.60247015404684,0.018107758783964416,0.0610640294177092,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,3,0,400,77.52790955208778,0.016225727987945797,0.05472724390027782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,3,1,400,77.43626560470588,0.014966168645275037,0.0502779546959432,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,3,2,400,77.00107866381704,0.017626864249755656,0.06006048220249381,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,3,3,400,73.40250603539484,0.016936378416556153,0.0573997088019574,76.5,100.0,100.0,100.0,76.5,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,3,4,400,77.51620138633272,0.020274971282451513,0.06894479008131213,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,4,0,400,77.64829910764753,0.017163715222756545,0.057873316534797443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,4,1,400,77.51739447402541,0.01898699674981769,0.06359877332343843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,4,2,400,77.1911595770211,0.017556704466689242,0.05937469314636875,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,4,3,400,77.1318344992317,0.018676340601163237,0.06326931705354935,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish,1,43000,4,4,400,77.61032059628252,0.02084432390209276,0.07047498578827752,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,0,0,400,77.68084023112307,0.022474266704920885,0.0755526510624251,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,0,1,400,77.41970631908639,0.02023136800457418,0.06831103463094532,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,0,2,400,71.58681244510507,0.0428724282255833,0.14380793561803784,73.75,98.5,100.0,100.0,73.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,0,3,400,67.89078703113766,0.05596213321602212,0.18234465279039946,54.25,98.75,100.0,100.0,54.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,0,4,400,70.5514094331902,0.02749098851478932,0.09440130855217344,77.0,99.5,100.0,98.25,77.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,1,0,400,77.4525072549668,0.017805537940850793,0.06084434700863065,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,1,1,400,77.40564638960873,0.01865970358432163,0.06348979396650246,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,1,2,400,77.33352887979112,0.017679359489716506,0.059851466602552576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,1,3,400,77.4359580406278,0.0179587276731102,0.06048942698296825,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,1,4,400,77.55118713883016,0.01439465945316954,0.04819516723364261,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,2,0,400,77.48104769338157,0.01655300993507496,0.05590185099042106,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,2,1,400,77.41665064458641,0.015275802304138733,0.05241098909604544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,2,2,400,77.4029243148599,0.01699538477630929,0.05746912003567469,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,2,3,400,75.36895121082247,0.019038042107361458,0.06418346590913547,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,2,4,400,77.59754758930507,0.018324487278546336,0.0617834297311175,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,3,0,400,77.52769659652172,0.0162235963599005,0.05471769205144175,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,3,1,400,77.4356552514971,0.014949658956989013,0.050214519319085944,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,3,2,400,77.00065693548262,0.01760901052247029,0.060000061223692815,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,3,3,400,73.49523177188478,0.016924861270548815,0.057358298895355195,76.5,100.0,100.0,100.0,76.5,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,3,4,400,77.51801480802014,0.0203226341427043,0.06910460195449444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,4,0,400,77.64767723536319,0.017151186041811196,0.05783539289041228,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,4,1,400,77.51653959462308,0.018968410175834043,0.06354287215156056,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,4,2,400,77.19209408341835,0.01756774908058884,0.059406840346240185,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,4,3,400,77.13448201964125,0.01867600516483009,0.06326961721151117,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_defect,2,43000,4,4,400,77.61018869799706,0.020842088371300433,0.07046635297586176,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,0,400,77.68538710873221,0.022588384821199993,0.07592567208773814,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,1,400,77.45287393382056,0.021063702314583464,0.07107476960327899,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,2,400,69.61219516533038,0.06356516134247078,0.2121087398673515,72.75,88.5,100.0,100.0,72.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,3,400,64.59698094933029,0.08635247390666605,0.28022849002278444,52.25,81.0,100.0,99.75,52.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,0,4,400,70.10710671841223,0.03300454286140006,0.11324508836607244,76.75,97.0,100.0,98.5,76.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,0,400,77.45644497092816,0.01789604501384869,0.06114082467479163,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,1,400,77.43018735243385,0.019153622873799903,0.06513979116296383,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,2,400,77.3966530305155,0.019166938056949655,0.06477656282184546,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,3,400,77.49808125101366,0.019272796675984947,0.06487949123237148,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,1,4,400,77.57795906587094,0.01504148083341237,0.05032711762038661,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,0,400,77.48159135431175,0.016565939460266573,0.055945788294662416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,1,400,77.42191788599067,0.015389651536752234,0.05279088439975558,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,2,400,77.41611054901465,0.017311952824761653,0.05851971645454645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,3,400,75.3431945478873,0.019375737236588145,0.0653047537186641,93.25,100.0,100.0,100.0,93.25,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,2,4,400,77.60217563164265,0.018428892082382173,0.06214111086255781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,0,400,77.52755542651187,0.016218900940727695,0.054706746025554344,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,1,400,77.4362357517222,0.014960036760437721,0.05025800282556376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,2,400,77.00210664481251,0.017636102058285887,0.06009696758218063,96.75,100.0,100.0,100.0,96.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,3,400,73.4715135908575,0.016937083900668694,0.057399133032574705,76.75,100.0,100.0,100.0,76.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,3,4,400,77.51829568019042,0.02032912425252645,0.06912525403463732,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,0,400,77.64775735648105,0.017150038654478877,0.05783435339068833,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,1,400,77.51684713868663,0.018974270326081965,0.06355613128357492,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,2,400,77.19105549330521,0.017568255519173803,0.05941388887784203,97.75,100.0,100.0,100.0,97.75,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,3,400,77.13007351361304,0.018667141623687742,0.06323888028369985,97.5,100.0,100.0,100.0,97.5,100.0,100.0,43000
static_cap,cylinder,same_xx,factory_prepolish_deep_stress,3,43000,4,4,400,77.61001315681683,0.020837428630188753,0.07045155636555595,100.0,100.0,100.0,100.0,100.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,0,0,400,64.98769208701634,0.08772256655207566,0.2925179134047515,58.5,82.0,100.0,100.0,58.5,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,0,1,400,72.16298250281051,0.03834644807232246,0.12987710705539526,75.0,99.75,100.0,100.0,75.0,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,0,2,400,76.1249983324606,0.016070116189414726,0.052663959442280556,91.25,100.0,100.0,100.0,91.25,100.0,100.0,43000
static_cap,cylinder,same_xx,legacy_stress,0,43000,0,3,400,63.56874351176295,0.11681629252395892,0.393958165814824,58.75,72.5,100.0,100.0,58.75,100.0,100.0,43000
