rail,segment,waypoint,path_file,geometry_risk,path_step_m,command_allowed,hold_reason,entry_progress,reset_before,control_force_n,control_feed_mm_s,curvature_force_n,curvature_feed_mm_s,softstart_force_n,softstart_feed_mm_s,deterministic_force_n,deterministic_feed_mm_s,projected_combined_force_n,projected_combined_feed_mm_s,nominal_dt_s,zero_residual_force_n,zero_residual_feed_mm_s,worst_up_force_n,worst_up_feed_mm_s,worst_down_force_n,worst_down_feed_mm_s,signed_k1_norm,signed_k2_norm,pad_curvature_ratio_norm,footprint_normal_spread_norm,fit_confidence,boundary_risk,hole_risk,contact_gap_norm,normal_force_norm,force_rate_norm
SR,5,64,path_SR5.npy,0.10930597780251232,0.027120083754534452,True,,1.0,False,6.0,12.7,5.7267350554937195,12.005907040954046,6.0,12.7,5.7267350554937195,12.005907040954046,5.7267350554937195,12.005907040954046,2.258895030756407,5.7267350554937195,12.005907040954046,6.0,12.7,4.867724797169662,9.604725632763238,0.009711467660963535,-0.15256376564502716,0.10488758981227875,0.20547127723693848,0.9937708973884583,0.006848780903965235,0.0,0.0,0.0,0.0
SR,5,65,path_SR5.npy,0.6263238932249826,0.02828444629104729,True,,1.0,False,6.0,12.7,4.434190266937543,8.72284327802136,6.0,12.7,4.434190266937543,8.72284327802136,4.434190266937543,8.72284327802136,3.2425718758830175,4.434190266937543,8.72284327802136,4.599885362502433,9.211770995442308,3.7690617268969118,6.9782746224170875,-0.005542039405554533,-0.4386070966720581,0.30154237151145935,0.5850358009338379,0.9482578635215759,0.0,0.0,0.0,0.0,0.0
SR,5,66,path_SR5.npy,1.0,0.04440372208103812,False,footprint_normal_spread,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,6.992712138746161,0.0,0.0,0.0,0.0,0.0,0.0,-0.006227175239473581,-0.9634978771209717,0.6624047756195068,1.0,0.9286722540855408,0.012208388186991215,0.0,0.0,0.0,0.0
SR,5,67,path_SR5.npy,0.969529096888933,0.0473372177395728,True,,0.0,True,6.0,12.7,3.5761772577776676,6.543490234755275,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,7.4546799589878425,2.0,6.35,2.0060941806222132,6.379023535213291,2.0,6.35,-0.007321341894567013,-0.6806328892707825,0.46793511509895325,0.8955133557319641,0.9025743007659912,0.007287702523171902,0.0,0.0,0.0,0.0
SR,5,68,path_SR5.npy,0.18179393580368639,0.031453446815246575,True,,0.7863361703811643,False,6.0,12.7,5.545515160490784,11.545608507646591,5.541951884337398,11.954203709113456,5.1221630322172516,10.867602838274076,5.1221630322172516,10.867602838274076,2.8942396297803805,5.1221630322172516,10.867602838274076,5.541261517693485,12.201393620107014,4.353838577384664,8.69408227061926,0.0256477203220129,-0.21042771637439728,0.1446690559387207,0.2720750868320465,0.9702983498573303,0.20709136128425598,0.0,0.0,0.0,0.0
SR,5,69,path_SR5.npy,0.8263183746017868,0.029481337024033202,True,,1.0,False,6.0,12.7,3.934204063495533,7.452878321278654,6.0,12.7,3.934204063495533,7.452878321278654,3.934204063495533,7.452878321278654,3.955698154880816,3.934204063495533,7.452878321278654,4.002533959135149,7.647042524388871,3.344073453971203,6.35,0.02927083894610405,-0.1435152143239975,0.098666712641716,0.18967454135417938,0.9763761758804321,0.7348067760467529,0.0,0.0,0.0,0.0
SR,5,70,path_SR5.npy,0.9999948865929209,0.07738275259040418,False,point_cloud_boundary,0.0,True,6.0,12.7,3.5000127835176977,6.350032470134952,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,12.186260250457352,0.0,0.0,0.0,0.0,0.0,0.0,0.004511842038482428,-0.26883599162101746,0.18482473492622375,0.36816567182540894,0.8594540357589722,0.9986938834190369,0.99681556224823,0.0,0.0,0.0
SR,5,71,path_SR5.npy,0.23109511227158136,0.05716029868080211,True,,0.0,True,6.0,12.7,5.422262219321047,11.232546037075458,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,9.001621839496396,2.0,6.35,2.1537809775456838,7.082381905561318,2.0,6.35,0.017028549686074257,-0.20772962272167206,0.14281411468982697,0.28051504492759705,0.9740573763847351,0.3118491768836975,0.0,0.0,0.0,0.0
SR,5,72,path_SR5.npy,0.7239585267103956,0.032980754113598826,True,,0.8245188528399706,False,6.0,12.7,4.190103683224011,8.102863355388987,5.6818633697548595,12.182008307164962,3.9679327721975715,7.772373913950488,3.9679327721975715,7.772373913950488,4.243330863740651,3.9679327721975715,7.772373913950488,4.077464173032723,8.094198545875175,3.372742856367936,6.35,-0.01602308265864849,-0.4739561378955841,0.3258448541164398,0.6541937589645386,0.9189687967300415,0.07295989245176315,0.0,0.0,0.0,0.0
SR,5,73,path_SR5.npy,1.0,0.024792150961604822,False,footprint_normal_spread,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,3.9042757419850114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022361783776432276,-0.9168952703475952,0.6303654909133911,1.0,0.9450894594192505,0.07522750645875931,0.0,0.0,0.0,0.0
SR,5,74,path_SR5.npy,0.9230563767506431,0.033008026530027476,True,,0.0,True,6.0,12.7,3.692359058123392,6.838592007633416,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,5.198114414177556,2.0,6.35,2.0153887246498714,6.423288801145012,2.0,6.35,0.0015225749230012298,-0.6357418298721313,0.4370724856853485,0.8299177885055542,0.9257811307907104,0.008279465138912201,0.0,0.0,0.0,0.0
SR,5,75,path_SR5.npy,0.15093178027065424,0.027889954197624498,True,,0.6972488549406124,False,6.0,12.7,5.622670549323365,11.741583195281345,5.144045613616546,11.306330678580787,4.820545629342965,10.45308836975733,4.820545629342965,10.45308836975733,2.6681066122348267,4.820545629342965,10.45308836975733,5.229842838905997,11.784396139674838,4.097463784941521,8.362470695805865,0.011048227548599243,-0.18231286108493805,0.12534008920192719,0.24524232745170593,0.9908653497695923,0.0,0.0,0.0,0.0,0.0
SR,5,76,path_SR5.npy,0.17588924819630133,0.05348466617452691,True,,1.0,False,6.0,12.7,5.560276879509247,11.583103273953485,6.0,12.7,5.560276879509247,11.583103273953485,5.560276879509247,11.583103273953485,4.617472961222402,5.560276879509247,11.583103273953485,6.0,12.7,4.726235347582859,9.266482619162788,0.06460301578044891,-0.19596026837825775,0.13472267985343933,0.26707711815834045,0.9910147190093994,0.0,0.0,0.0,0.0,0.0
SR,5,77,path_SR5.npy,0.020297589316915367,0.051659156762124875,True,,1.0,False,6.0,12.7,5.949256026707712,12.571110307837587,6.0,12.7,5.949256026707712,12.571110307837587,5.949256026707712,12.571110307837587,4.109355140247035,5.949256026707712,12.571110307837587,6.0,12.7,5.056867622701555,10.05688824627007,0.05541494861245155,-0.05529991537332535,0.03809777647256851,0.08467981219291687,0.9935707449913025,0.0029840441420674324,0.0,0.0,0.0,0.0
SR,5,78,path_SR5.npy,0.033586583499853856,0.027254697048072027,True,,1.0,False,6.0,12.7,5.916033541250365,12.486725194775927,6.0,12.7,5.916033541250365,12.486725194775927,5.916033541250365,12.486725194775927,2.1826937505980015,5.916033541250365,12.486725194775927,6.0,12.7,5.02862851006281,9.989380155820742,0.08172337710857391,-0.02001483365893364,0.05618482083082199,0.1099124401807785,0.9944722056388855,0.0,0.0,0.0,0.0,0.0
SR,5,79,path_SR5.npy,0.042195288511463785,0.024909431216452796,True,,1.0,False,6.0,12.7,5.89451177872134,12.432059917952204,6.0,12.7,5.89451177872134,12.432059917952204,5.89451177872134,12.432059917952204,2.0036447202513044,5.89451177872134,12.432059917952204,6.0,12.7,5.010335011913139,9.945647934361762,0.07469622045755386,-0.08489277958869934,0.058363787829875946,0.1238165870308876,0.9934284687042236,0.006161017343401909,0.0,0.0,0.0,0.0
SR,5,80,path_SR5.npy,0.061233613313260396,0.023053200783747636,True,,1.0,False,6.0,12.7,5.846915966716849,12.311166555460796,6.0,12.7,5.846915966716849,12.311166555460796,5.846915966716849,12.311166555460796,1.8725439770386387,5.846915966716849,12.311166555460796,6.0,12.7,4.969878571709321,9.848933244368636,0.0827329009771347,-0.10717418789863586,0.0736822560429573,0.15063108503818512,0.9942073225975037,0.0,0.0,0.0,0.0,0.0
SR,5,81,path_SR5.npy,0.043853940675484614,0.025820166187338546,True,,1.0,False,6.0,12.7,5.890365148311289,12.421527476710672,6.0,12.7,5.890365148311289,12.421527476710672,5.890365148311289,12.421527476710672,2.078662727732093,5.890365148311289,12.421527476710672,6.0,12.7,5.006810376064595,9.937221981368538,0.09295903146266937,-0.0430225245654583,0.06390933692455292,0.12634268403053284,0.9937317371368408,0.0,0.0,0.0,0.0,0.0
SR,5,82,path_SR5.npy,0.04218822610598808,0.034312406003515435,True,,1.0,False,6.0,12.7,5.89452943473503,12.432104764226976,6.0,12.7,5.89452943473503,12.432104764226976,5.89452943473503,12.432104764226976,2.759983659585012,5.89452943473503,12.432104764226976,6.0,12.7,5.010350019524775,9.945683811381581,0.09310873597860336,0.011633296497166157,0.06401225179433823,0.12380573153495789,0.994497537612915,0.0,0.0,0.0,0.0,0.0
SR,5,83,path_SR5.npy,0.05616606759954851,0.02750309436173961,True,,1.0,False,6.0,12.7,5.859584831001129,12.343345470742866,6.0,12.7,5.859584831001129,12.343345470742866,5.859584831001129,12.343345470742866,2.2281718053609962,5.859584831001129,12.343345470742866,6.0,12.7,4.980647106350959,9.874676376594293,0.1057094931602478,0.040188565850257874,0.07267527282238007,0.143905371427536,0.9941920638084412,0.0,0.0,0.0,0.0,0.0
SR,5,84,path_SR5.npy,0.08527017359456533,0.034671319028264674,True,,1.0,False,6.0,12.7,5.786824566013586,12.15853439767451,6.0,12.7,5.786824566013586,12.15853439767451,5.786824566013586,12.15853439767451,2.851603482315767,5.786824566013586,12.15853439767451,6.0,12.7,4.918800881111548,9.726827518139608,0.13265013694763184,0.03412036597728729,0.09119697660207748,0.17969964444637299,0.9944809675216675,0.013361502438783646,0.0,0.0,0.0,0.0
SR,5,85,path_SR5.npy,0.06962826118047018,0.03507037268287286,True,,1.0,False,6.0,12.7,5.825929347048825,12.257860541504014,6.0,12.7,5.825929347048825,12.257860541504014,5.825929347048825,12.257860541504014,2.8610516952879115,5.825929347048825,12.257860541504014,6.0,12.7,4.952039944991501,9.80628843320321,0.1191486120223999,0.005218989215791225,0.08191467076539993,0.161261186003685,0.993574321269989,0.010428640060126781,0.0,0.0,0.0,0.0
SR,5,86,path_SR5.npy,0.08382422060934813,0.03711319837752318,True,,1.0,False,6.0,12.7,5.790439448476629,12.16771619913064,6.0,12.7,5.790439448476629,12.16771619913064,5.790439448476629,12.16771619913064,3.0501367528751904,5.790439448476629,12.16771619913064,6.0,12.7,4.921873531205135,9.734172959304512,0.13193954527378082,0.0054144118912518024,0.09070844203233719,0.1780589073896408,0.9939129948616028,0.0,0.0,0.0,0.0,0.0
SR,5,87,path_SR5.npy,0.08058157394988688,0.026232244815120376,True,,1.0,False,6.0,12.7,5.798546065125283,12.188307005418217,6.0,12.7,5.798546065125283,12.188307005418217,5.798546065125283,12.188307005418217,2.1522468053568913,5.798546065125283,12.188307005418217,6.0,12.7,4.9287641553564905,9.750645604334574,0.1281626671552658,0.014063477516174316,0.08811184018850327,0.17433559894561768,0.9940288662910461,0.018015781417489052,0.0,0.0,0.0,0.0
SR,5,88,path_SR5.npy,0.04857288636760472,0.03513202034026567,True,,1.0,False,6.0,12.7,5.878567784080988,12.39156217156571,6.0,12.7,5.878567784080988,12.39156217156571,5.878567784080988,12.39156217156571,2.835156685965014,5.878567784080988,12.39156217156571,6.0,12.7,4.99678261646884,9.913249737252567,0.09749236702919006,0.020409153774380684,0.06702600419521332,0.1333049088716507,0.9934552907943726,0.0,0.0,0.0,0.0,0.0
SR,5,89,path_SR5.npy,0.06534475993465526,0.04042635177884268,True,,1.0,False,6.0,12.7,5.836638100163362,12.285060774414939,6.0,12.7,5.836638100163362,12.285060774414939,5.836638100163362,12.285060774414939,3.290692046313294,5.836638100163362,12.285060774414939,6.0,12.7,4.961142385138857,9.828048619531952,0.11595003306865692,-0.004332595504820347,0.07971564680337906,0.15591084957122803,0.9946513772010803,0.0017158705741167068,0.0,0.0,0.0,0.0
SR,5,90,path_SR5.npy,0.19173010233056464,0.021979534717642524,True,,1.0,False,6.0,12.7,5.520674744173588,11.482513850200913,6.0,12.7,5.520674744173588,11.482513850200913,5.520674744173588,11.482513850200913,1.9141744572995174,5.520674744173588,11.482513850200913,5.9668942652275305,12.7,4.69257353254755,9.18601108016073,0.1153363436460495,-0.014462800696492195,0.07929373532533646,0.15920856595039368,0.995101273059845,0.2803587317466736,0.0,0.0,0.0,0.0
SR,5,91,path_SR5.npy,0.7023157912500524,0.022230169338318846,True,,1.0,False,6.0,12.7,4.244210521874869,8.240294725562167,6.0,12.7,4.244210521874869,8.240294725562167,4.244210521874869,8.240294725562167,2.697739592900576,4.244210521874869,8.240294725562167,4.370553966972121,8.608245567848968,3.607578943593639,6.592235780449734,0.11219770461320877,-0.03647759184241295,0.07713592052459717,0.15609592199325562,0.9952145218849182,0.6384128332138062,0.0,0.0,0.0,0.0
SR,5,92,path_SR5.npy,0.9999999993878788,0.027935817724875918,False,point_cloud_boundary,0.0,True,6.0,12.7,3.500000001530303,6.3500000038869695,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,4.399341373996208,0.0,0.0,0.0,0.0,0.0,0.0,0.0788770318031311,-0.08334394544363022,0.05729896202683449,0.12620852887630463,0.8750967979431152,0.9999856948852539,0.9999594688415527,0.0,0.0,0.0
SR,5,93,path_SR5.npy,0.9999778377799944,0.05752269616543286,False,point_cloud_boundary,0.0,True,6.0,12.7,3.500055405550014,6.350140730097035,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,9.058692309516987,0.0,0.0,0.0,0.0,0.0,0.0,-8.066566078923643e-05,-0.1091567650437355,0.07504527270793915,0.15236711502075195,0.8755744099617004,0.9972795248031616,0.9955959916114807,0.0,0.0,0.0
SR,5,94,path_SR5.npy,0.696527739972144,0.02236536725525035,True,,0.0,True,6.0,12.7,4.25868065006964,8.277048851176886,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,3.5221050795669844,2.0,6.35,2.060694452005571,6.639057327676532,2.0,6.35,-0.0030324552208185196,-0.08074451982975006,0.05551185458898544,0.10784725844860077,0.9962209463119507,0.6342442035675049,0.0,0.0,0.0,0.0
SR,5,95,path_SR5.npy,0.18707200666328386,0.03528697665722381,True,,0.8821744164305951,False,6.0,12.7,5.53231998334179,11.512092757688148,5.85032934763824,12.456305476282775,5.394315659844996,11.291192445753241,5.394315659844996,11.291192445753241,3.125177152612936,5.394315659844996,11.291192445753241,5.832834680323257,12.668031408348972,4.585168310868247,9.032953956602594,0.021039558574557304,-0.036762069910764694,0.025273922830820084,0.050089720636606216,0.9956583976745605,0.27649447321891785,0.0,0.0,0.0,0.0
SR,5,96,path_SR5.npy,0.0024953579552492813,0.04777427650515508,True,,1.0,False,6.0,12.7,5.993761605111877,12.684154476984167,6.0,12.7,5.993761605111877,12.684154476984167,5.993761605111877,12.684154476984167,3.7664533802267344,5.993761605111877,12.684154476984167,6.0,12.7,5.0946973643450955,10.147323581587333,0.00848036166280508,-0.02079429104924202,0.014296075329184532,0.02912483736872673,0.9959146976470947,1.2010837053821888e-05,0.0,0.0,0.0,0.0
SR,5,97,path_SR5.npy,0.010412205364787656,0.027292116723486217,True,,1.0,False,6.0,12.7,5.973969486588031,12.633882495933598,6.0,12.7,5.973969486588031,12.633882495933598,5.973969486588031,12.633882495933598,2.1602319581704665,5.973969486588031,12.633882495933598,6.0,12.7,5.077874063599826,10.107105996746878,0.04404088109731674,-0.0015036101685836911,0.030278105288743973,0.06013049930334091,0.9957428574562073,0.0037385267205536366,0.0,0.0,0.0,0.0
SR,5,98,path_SR5.npy,0.012733573614854003,0.028460864221365952,True,,1.0,False,6.0,12.7,5.968166065962865,12.619141807545676,6.0,12.7,5.968166065962865,12.619141807545676,5.968166065962865,12.619141807545676,2.255372406097192,5.968166065962865,12.619141807545676,6.0,12.7,5.072941156068435,10.09531344603654,0.048965081572532654,-0.008457629010081291,0.033663492649793625,0.066647469997406,0.9955937266349792,0.0,0.0,0.0,0.0,0.0
SR,5,99,path_SR5.npy,0.005942550704482549,0.022022953862875658,True,,1.0,False,6.0,12.7,5.985143623238794,12.662264803026535,6.0,12.7,5.985143623238794,12.662264803026535,5.985143623238794,12.662264803026535,1.7392586717671337,5.985143623238794,12.662264803026535,6.0,12.7,5.087372079752975,10.129811842421228,0.01775326579809189,-0.03246713802218437,0.02232115902006626,0.045192744582891464,0.9944876432418823,0.0,0.0,0.0,0.0,0.0
SR,5,100,path_SR5.npy,0.002558618250885089,0.033282572688953016,True,,1.0,False,6.0,12.7,5.993603454372788,12.683752774106878,6.0,12.7,5.993603454372788,12.683752774106878,5.993603454372788,12.683752774106878,2.624031962913799,5.993603454372788,12.683752774106878,6.0,12.7,5.094562936216869,10.147002219285502,0.00688351271674037,-0.02101295068860054,0.014446403831243515,0.029495418071746826,0.9946444630622864,1.5355317373177968e-06,0.0,0.0,0.0,0.0
SR,5,101,path_SR5.npy,0.005171551481236407,0.025524296886703754,True,,1.0,False,6.0,12.7,5.987071121296909,12.667160648094148,6.0,12.7,5.987071121296909,12.667160648094148,5.987071121296909,12.667160648094148,2.014997488055387,5.987071121296909,12.667160648094148,6.0,12.7,5.0890104531023725,10.13372851847532,0.030763207003474236,0.011223950423300266,0.021149704232811928,0.042114704847335815,0.9945904016494751,0.0,0.0,0.0,0.0,0.0
SR,5,102,path_SR5.npy,0.01970997219476676,0.04033075796773552,True,,1.0,False,6.0,12.7,5.950725069513083,12.57484167656323,6.0,12.7,5.950725069513083,12.57484167656323,5.950725069513083,12.57484167656323,3.2072577138607863,5.950725069513083,12.57484167656323,6.0,12.7,5.05811630908612,10.059873341250583,0.06124022230505943,0.006711365655064583,0.04210265353322029,0.08340758830308914,0.9948593378067017,2.2880405595060438e-05,0.0,0.0,0.0,0.0
SR,5,103,path_SR5.npy,0.0003784341449036992,0.0331748387624113,True,,1.0,False,6.0,12.7,5.999053914637741,12.69759694317986,6.0,12.7,5.999053914637741,12.69759694317986,5.999053914637741,12.69759694317986,2.612686393406918,5.999053914637741,12.69759694317986,6.0,12.7,5.099195827442079,10.158077554543889,0.008075036108493805,-0.003965725656598806,0.005551587324589491,0.011273862794041634,0.9943203926086426,0.0,0.0,0.0,0.0,0.0
SR,5,104,path_SR5.npy,0.04026371432631391,0.02338246664875995,True,,1.0,False,6.0,12.7,5.899340714184215,12.444325414027906,6.0,12.7,5.899340714184215,12.444325414027906,5.899340714184215,12.444325414027906,1.8789661850534691,5.899340714184215,12.444325414027906,6.0,12.7,5.014439607056583,9.955460331222325,0.005379064008593559,-0.08701708912849426,0.059824246913194656,0.12081784754991531,0.9939395785331726,0.0,0.0,0.0,0.0,0.0
SR,5,105,path_SR5.npy,0.049947554344753085,0.03938134163375524,True,,1.0,False,6.0,12.7,5.875131114138117,12.382833029910817,6.0,12.7,5.875131114138117,12.382833029910817,5.875131114138117,12.382833029910817,3.180317584726318,5.875131114138117,12.382833029910817,6.0,12.7,4.9938614470174,9.906266423928653,0.030382975935935974,-0.10251794755458832,0.07048109173774719,0.13527566194534302,0.994084358215332,0.0,0.0,0.0,0.0,0.0
SR,5,106,path_SR5.npy,0.014361916095476388,0.04532108050431093,True,,1.0,False,6.0,12.7,5.964095209761309,12.608801832793723,6.0,12.7,5.964095209761309,12.608801832793723,5.964095209761309,12.608801832793723,3.594400253514744,5.964095209761309,12.608801832793723,6.0,12.7,5.0694809282971125,10.087041466234979,0.007272202055901289,-0.05047410726547241,0.03470094874501228,0.0708855465054512,0.9945722818374634,0.022640187293291092,0.0,0.0,0.0,0.0
SR,5,107,path_SR5.npy,0.04098720271870074,0.022996071162322104,True,,1.0,False,6.0,12.7,5.897531993203248,12.439731262736249,6.0,12.7,5.897531993203248,12.439731262736249,5.897531993203248,12.439731262736249,1.8485987097814425,5.897531993203248,12.439731262736249,6.0,12.7,5.012902194222761,9.951785010188999,0.0015240414068102837,-0.0884966179728508,0.06084142625331879,0.1219484880566597,0.9920838475227356,0.0,0.0,0.0,0.0,0.0
SR,5,108,path_SR5.npy,0.30227363817327724,0.025414362047261673,True,,1.0,False,6.0,12.7,5.244315904566807,10.780562397599688,6.0,12.7,5.244315904566807,10.780562397599688,5.244315904566807,10.780562397599688,2.3574245118158426,5.244315904566807,10.780562397599688,5.610225650203148,11.908844784618168,4.4576685188817855,8.624449918079751,-0.0019737735856324434,-0.26805856823921204,0.18429026007652283,0.36489421129226685,0.991743266582489,0.024027924984693527,0.0,0.0,0.0,0.0
SR,5,109,path_SR5.npy,0.2342702997357495,0.023125086087869916,True,,1.0,False,6.0,12.7,5.414324250660626,11.21238359667799,6.0,12.7,5.414324250660626,11.21238359667799,5.414324250660626,11.21238359667799,2.0624594127087685,5.414324250660626,11.21238359667799,5.828915139219808,12.500231866287795,4.602175613061532,8.969906877342392,0.030018899589776993,-0.2334098219871521,0.16046924889087677,0.31430986523628235,0.9891573190689087,0.0,0.0,0.0,0.0,0.0
SR,5,110,path_SR5.npy,0.1641518123137961,0.02852613036335847,True,,1.0,False,6.0,12.7,5.58962046921551,11.657635991807394,6.0,12.7,5.58962046921551,11.657635991807394,5.58962046921551,11.657635991807394,2.4469910008689326,5.58962046921551,11.657635991807394,6.0,12.7,4.751177398833184,9.326108793445915,0.04780860245227814,-0.1862671971321106,0.12805870175361633,0.25695985555648804,0.9746937155723572,0.0021657091565430164,0.0,0.0,0.0,0.0
SR,5,111,path_SR5.npy,0.8754760148817214,0.034948382248794124,True,,1.0,False,6.0,12.7,3.8113099627956966,7.140727305501068,6.0,12.7,3.8113099627956966,7.140727305501068,3.8113099627956966,7.140727305501068,4.894232863628697,3.8113099627956966,7.140727305501068,3.8587699133045286,7.274106078609653,3.239613468376342,6.35,0.011702421121299267,-0.5904121398925781,0.40590834617614746,0.7793984413146973,0.9096929430961609,0.015965847298502922,0.0,0.0,0.0,0.0
SR,5,112,path_SR5.npy,1.0,0.03170821523384693,False,footprint_normal_spread,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,4.993419721865659,0.0,0.0,0.0,0.0,0.0,0.0,0.024539057165384293,-0.8551201820373535,0.5878951549530029,1.0,0.9406359195709229,0.06505459547042847,0.0,0.0,0.0,0.0
SR,5,113,path_SR5.npy,0.7916191265653482,0.024972208943995617,True,,0.0,True,6.0,12.7,4.02095218358663,7.673218546310038,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,3.9326313297630895,2.0,6.35,2.0416761746869305,6.548482781946506,2.0,6.35,0.018284780904650688,-0.5313537120819092,0.36530569195747375,0.7060825228691101,0.9069291353225708,0.01626005209982395,0.0,0.0,0.0,0.0
SR,5,114,path_SR5.npy,0.17019308348470105,0.035862368731095405,True,,0.8965592182773852,False,6.0,12.7,5.574517291288247,11.619273919872148,5.883443218585686,12.51022165077413,5.4662259923864145,11.445645051862972,5.4662259923864145,11.445645051862972,3.1332763307436484,5.4662259923864145,11.445645051862972,5.91981720595821,12.7,4.646292093528452,9.156516041490377,0.01556793600320816,-0.1674436628818512,0.11511752009391785,0.21388091146945953,0.9676331877708435,0.26219865679740906,0.0,0.0,0.0,0.0
SR,5,115,path_SR5.npy,0.7794066774164911,0.029543328921300245,True,,1.0,False,6.0,12.7,4.051483306458772,7.7507675984052815,6.0,12.7,4.051483306458772,7.7507675984052815,4.051483306458772,7.7507675984052815,3.8116649152761046,4.051483306458772,7.7507675984052815,4.140856322855108,8.007232734971005,3.4437608104899566,6.35,0.02040085382759571,-0.1711185872554779,0.11764402687549591,0.22825226187705994,0.9584482908248901,0.6963670253753662,0.0625,0.0,0.0,0.0
SR,6,0,path_SR6.npy,0.999990343412255,0.0,False,point_cloud_boundary,0.0,True,6.0,12.7,3.5000241414693622,6.35006131933218,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.003662856062874198,-0.01954059489071369,0.013434159569442272,0.02658032812178135,0.8795558214187622,0.9980167150497437,0.9982048273086548,0.0,0.0,0.0
SR,6,1,path_SR6.npy,0.7019748142171228,0.04281600029876523,True,,0.0,True,6.0,12.7,4.245062964457193,8.24245992972127,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,6.742677212403973,2.0,6.35,2.0596050371565755,6.63386898945819,2.0,6.35,0.004395423922687769,-0.015534861944615841,0.010680217295885086,0.022073833271861076,0.9964198470115662,0.6381666660308838,0.0,0.0,0.0,0.0
SR,6,2,path_SR6.npy,0.07237238621243434,0.03477369959698616,True,,0.869342489924654,False,6.0,12.7,5.819069034468914,12.240435347551042,5.817662732480155,12.403117525961276,5.64223017659318,11.954295920047736,5.64223017659318,11.954295920047736,2.9088873012311462,5.64223017659318,11.954295920047736,6.0,12.7,4.795895650104203,9.563436736038188,-0.006561198737472296,-0.016463138163089752,0.011318407952785492,0.022291766479611397,0.9960036277770996,0.1646145135164261,0.0,0.0,0.0,0.0
SR,6,3,path_SR6.npy,0.007948538609851811,0.02753689085226003,True,,1.0,False,6.0,12.7,5.98012865347537,12.64952677982744,6.0,12.7,5.98012865347537,12.64952677982744,5.98012865347537,12.64952677982744,2.176910751805664,5.98012865347537,12.64952677982744,6.0,12.7,5.083109355454065,10.119621423861952,-0.016650917008519173,-0.036882974207401276,0.025357045233249664,0.05239669233560562,0.9956045150756836,0.0,0.0,0.0,0.0,0.0
SR,6,4,path_SR6.npy,0.017658090443384563,0.03270641637191757,True,,1.0,False,6.0,12.7,5.955854773891539,12.587871125684508,6.0,12.7,5.955854773891539,12.587871125684508,5.955854773891539,12.587871125684508,2.598248428614973,5.955854773891539,12.587871125684508,6.0,12.7,5.062476557807808,10.070296900547607,-0.02383068948984146,-0.0577075257897377,0.03967392444610596,0.07881923764944077,0.9957432150840759,0.007400134578347206,0.0,0.0,0.0,0.0
SR,6,5,path_SR6.npy,0.009274148751841842,0.03593898829591472,True,,1.0,False,6.0,12.7,5.976814628120396,12.641109155425804,6.0,12.7,5.976814628120396,12.641109155425804,5.976814628120396,12.641109155425804,2.8430249160920367,5.976814628120396,12.641109155425804,6.0,12.7,5.080292433902336,10.112887324340644,-0.021780313923954964,-0.04062819480895996,0.027931885793805122,0.056681446731090546,0.9956217408180237,0.015213717706501484,0.0,0.0,0.0,0.0
SR,6,6,path_SR6.npy,0.004692283040676537,0.028074524427429047,True,,1.0,False,6.0,12.7,5.988269292398309,12.670204002691703,6.0,12.7,5.988269292398309,12.670204002691703,5.988269292398309,12.670204002691703,2.215791033945846,5.988269292398309,12.670204002691703,6.0,12.7,5.090028898538563,10.136163202153362,-0.01183030754327774,-0.02873130701482296,0.01975277252495289,0.04008794203400612,0.9958372116088867,0.005220041610300541,0.0,0.0,0.0,0.0
SR,6,7,path_SR6.npy,0.008694787626429718,0.020765600175234142,True,,1.0,False,6.0,12.7,5.978263030933926,12.644788098572171,6.0,12.7,5.978263030933926,12.644788098572171,5.978263030933926,12.644788098572171,1.6422260312593897,5.978263030933926,12.644788098572171,6.0,12.7,5.081523576293836,10.115830478857736,-0.012160718441009521,-0.04005678743124008,0.02753904089331627,0.054847605526447296,0.9956465363502502,0.014425440691411495,0.0,0.0,0.0,0.0
SR,6,8,path_SR6.npy,0.01249052986749299,0.04939402966208695,True,,1.0,False,6.0,12.7,5.968773675331268,12.620685135341418,6.0,12.7,5.968773675331268,12.620685135341418,5.968773675331268,12.620685135341418,3.9137359923329336,5.968773675331268,12.620685135341418,6.0,12.7,5.073457624031578,10.096548108273135,0.007657057140022516,-0.04719547927379608,0.03244689479470253,0.0659933015704155,0.9951021671295166,0.008101419545710087,0.0,0.0,0.0,0.0
